ROICentroidsXInPixels,ROICentroidsYInPixels,anglesInDeg,anglesInRad,fileID,golgiAreaInSquareMicrons,golgiCentroidsXInPixels,golgiCentroidsYInPixels,golgiPerimeterInMicrons,nucleiAreaInSquareMicrons,nucleiCentroidsXInPixels,nucleiCentroidsYInPixels,nucleiPerimeterInMicrons
111.0,111.0,17.74,0.31,Animal 1_2hrs_067,0.49,63.81,218.88,2.53,122.32,100.64,103.71,43.61
111.0,111.0,-62.52,-1.09,Animal 1_2hrs_067,64.58,186.43,117.13,81.89,87.21,104.6,74.58,66.34
111.0,111.0,-27.49,-0.48,Animal 1_2hrs_068,38.57,144.97,165.88,52.36,112.31,107.32,93.52,43.44
111.0,111.0,70.04,1.22,Animal 1_2hrs_068,15.77,53.94,119.16,41.16,74.5,102.6,101.48,33.7
111.0,111.0,3.17,0.06,Animal 1_2hrs_068,63.65,96.0,150.19,107.99,119.49,98.68,101.74,55.9
111.0,111.0,17.52,0.31,Animal 1_2hrs_068,35.24,92.64,179.29,38.1,117.4,114.39,110.41,48.38
111.0,111.0,-2.28,-0.04,Animal 1_2hrs_069,39.35,107.74,183.66,62.55,201.32,104.62,105.28,70.39
111.0,111.0,118.6,2.07,Animal 1_2hrs_069,34.43,59.11,76.97,52.32,118.2,96.72,97.48,48.73
111.0,111.0,-46.72,-0.82,Animal 1_2hrs_069,30.84,149.75,169.64,58.47,69.83,116.59,138.42,40.37
111.0,111.0,76.34,1.33,Animal 1_2hrs_070,9.47,18.84,129.41,27.71,94.89,99.24,109.86,49.43
111.0,111.0,64.63,1.13,Animal 1_2hrs_070,33.13,35.05,137.87,41.06,123.34,99.11,107.49,45.36
111.0,111.0,12.19,0.21,Animal 1_2hrs_071,45.49,96.17,173.66,44.8,77.75,107.13,122.93,36.31
111.0,111.0,53.67,0.94,Animal 1_2hrs_071,49.96,65.99,126.0,48.31,143.54,123.23,83.91,48.54
111.0,111.0,-6.9,-0.12,Animal 1_2hrs_071,39.23,100.52,159.57,62.96,93.74,95.49,118.06,38.37
111.0,111.0,-33.76,-0.59,Animal 1_2hrs_071,28.23,159.35,195.9,43.3,209.96,110.16,122.33,77.75
111.0,111.0,15.66,0.27,Animal 1_2hrs_072,39.98,89.58,164.55,65.3,145.45,108.49,97.09,52.99
111.0,111.0,-5.06,-0.09,Animal 1_2hrs_072,29.51,116.52,200.16,38.26,93.76,108.6,110.69,40.2
111.0,111.0,35.84,0.63,Animal 1_2hrs_072,0.28,54.38,218.75,1.88,97.15,112.44,138.36,51.45
87.0,111.0,4.24,0.07,Animal 1_2hrs_072,41.07,109.7,180.12,55.94,75.24,113.51,128.76,39.64
111.0,111.0,-18.89,-0.33,Animal 1_2hrs_073,44.44,136.0,139.69,49.24,123.98,119.71,92.07,43.94
111.0,111.0,28.47,0.5,Animal 1_2hrs_073,35.55,63.39,162.43,55.32,115.96,97.33,99.86,45.34
111.0,111.0,-26.91,-0.47,Animal 1_2hrs_073,66.65,132.84,197.1,67.74,206.35,96.36,125.2,63.35
111.0,111.0,44.79,0.78,Animal 1_2hrs_074,52.25,50.88,173.98,57.43,90.44,109.59,114.83,39.19
111.0,111.0,25.64,0.45,Animal 1_2hrs_074,53.43,78.28,166.88,71.28,104.93,106.18,108.76,44.84
111.0,111.0,2.94,0.05,Animal 1_2hrs_074,0.2,125.88,176.59,1.32,118.34,129.25,111.05,50.37
111.0,111.0,48.86,0.85,Animal 1_2hrs_076,70.64,53.89,139.84,121.22,212.27,106.67,93.74,62.57
111.0,111.0,-12.89,-0.22,Animal 1_2hrs_076,19.67,117.76,166.83,30.17,98.85,104.12,107.23,41.42
111.0,111.0,55.6,0.97,Animal 1_2hrs_076,62.99,51.64,140.59,87.52,100.11,102.73,105.6,39.85
111.0,111.0,-75.77,-1.32,Animal 1_2hrs_077,38.64,198.64,133.41,52.01,117.25,128.4,115.6,44.17
111.0,111.0,-8.1,-0.14,Animal 1_2hrs_077,19.37,114.16,205.89,20.5,193.67,101.22,115.02,59.97
111.0,111.0,-8.28,-0.14,Animal 1_2hrs_077,37.24,121.27,161.31,31.57,119.72,111.27,92.58,44.62
111.0,111.0,-17.0,-0.3,Animal 1_2hrs_078,54.44,128.32,187.8,114.71,157.86,100.98,98.36,59.24
111.0,111.0,13.01,0.23,Animal 1_2hrs_078,71.49,107.64,176.94,107.27,155.61,128.54,86.46,81.16
111.0,111.0,6.86,0.12,Animal 1_2hrs_079,41.57,99.42,185.99,70.83,114.98,109.0,106.32,44.06
111.0,111.0,-2.86,-0.05,Animal 1_2hrs_080,55.26,99.27,188.59,102.56,88.86,95.03,103.95,56.93
111.0,111.0,6.81,0.12,Animal 1_2hrs_081,36.94,100.75,168.92,41.56,126.16,108.6,103.21,46.17
111.0,111.0,49.46,0.86,Animal 1_2hrs_081,54.62,57.14,148.33,69.74,127.01,106.79,105.88,60.97
111.0,111.0,-11.74,-0.2,Animal 1_2hrs_081,49.7,121.23,184.04,77.46,97.04,107.62,118.59,41.23
111.0,111.0,35.63,0.62,Animal 1_2hrs_083,54.81,54.8,187.15,101.27,106.56,109.65,110.61,50.53
111.0,111.0,-60.11,-1.05,Animal 1_2hrs_083,17.9,150.96,120.97,32.09,85.17,104.78,94.42,42.55
111.0,111.0,149.94,2.62,Animal 1_2hrs_083,126.24,82.47,73.11,190.24,205.11,88.61,83.72,83.78
111.0,111.0,11.4,0.2,Animal 1_2hrs_084,66.8,94.64,164.1,88.86,119.59,106.67,104.42,50.8
111.0,111.0,18.37,0.32,Animal 1_2hrs_084,55.29,55.67,173.14,99.88,147.74,83.53,89.26,58.86
111.0,111.0,-63.05,-1.1,Animal 1_2hrs_084,19.28,181.15,151.67,18.04,112.53,124.67,122.97,50.89
111.0,111.0,25.8,0.45,Animal 1_2hrs_084,45.83,79.54,172.03,71.49,72.14,107.64,113.88,43.27
111.0,111.0,21.01,0.37,Animal 1_2hrs_085,44.36,64.91,166.67,86.22,111.6,96.06,85.55,74.74
111.0,111.0,61.94,1.08,Animal 1_2hrs_085,67.52,20.61,130.55,72.15,95.17,95.68,90.53,53.96
111.0,111.0,34.48,0.6,Animal 1_2hrs_087,23.74,88.55,157.69,63.56,45.63,128.43,99.63,30.21
111.0,111.0,12.87,0.22,Animal 1_2hrs_087,38.63,99.84,159.47,33.39,100.51,114.4,95.74,41.18
111.0,111.0,-27.97,-0.49,Animal 1_2hrs_087,1.29,127.14,156.91,5.56,95.12,102.32,110.18,51.11
111.0,111.0,-42.07,-0.73,Animal 1_2hrs_088,76.05,165.69,171.27,127.61,195.0,110.18,109.77,90.74
111.0,111.0,91.49,1.6,Animal 1_2hrs_088,82.06,52.58,50.35,161.54,151.24,108.81,51.81,121.19
111.0,111.0,19.49,0.34,Animal 1_4hrs_001,36.44,80.31,199.67,53.95,70.43,111.48,111.6,41.05
111.0,111.0,-37.61,-0.66,Animal 1_4hrs_001,57.71,140.98,181.67,143.46,79.49,107.37,138.04,46.3
111.0,111.0,51.12,0.89,Animal 1_4hrs_001,81.79,43.5,155.43,99.0,115.17,102.93,107.51,45.71
111.0,111.0,63.06,1.1,Animal 1_4hrs_001,80.25,36.71,148.36,46.52,107.43,95.51,118.49,52.48
111.0,111.0,-7.51,-0.13,Animal 1_4hrs_002,25.36,117.17,179.5,95.05,108.92,108.22,111.54,45.93
111.0,111.0,69.83,1.22,Animal 1_4hrs_002,48.22,43.32,116.33,49.36,106.55,105.87,93.34,54.79
111.0,111.0,-1.22,-0.02,Animal 1_4hrs_002,108.31,109.07,189.84,100.7,198.84,107.48,114.61,65.16
111.0,111.0,44.73,0.78,Animal 1_4hrs_002,38.21,56.26,164.42,47.15,69.54,106.86,113.34,35.92
111.0,111.0,-11.88,-0.21,Animal 1_4hrs_003,48.78,125.78,196.75,82.96,153.23,108.08,112.59,55.67
111.0,111.0,44.94,0.78,Animal 1_4hrs_003,0.13,22.55,170.36,1.04,257.05,97.8,94.96,90.0
111.0,111.0,51.29,0.9,Animal 1_4hrs_003,33.21,59.98,151.89,64.43,105.79,107.9,113.48,50.97
111.0,111.0,-14.32,-0.25,Animal 1_4hrs_003,42.43,127.77,168.41,106.52,109.54,110.45,100.56,48.63
111.0,111.0,13.92,0.24,Animal 1_4hrs_004,73.37,90.22,177.39,128.95,134.08,108.84,102.27,50.5
111.0,111.0,87.18,1.52,Animal 1_4hrs_004,59.96,43.43,105.12,135.5,216.81,106.29,102.02,73.11
111.0,111.0,45.33,0.79,Animal 1_4hrs_004,37.94,26.76,177.61,44.69,194.16,106.62,98.66,64.03
111.0,111.0,47.21,0.82,Animal 1_4hrs_005,54.24,40.48,166.32,94.86,119.64,108.95,102.95,46.13
111.0,111.0,-7.83,-0.14,Animal 1_4hrs_005,31.0,129.9,197.23,42.64,0.01,119.0,118.0,0.0
111.0,111.0,58.0,1.01,Animal 1_4hrs_005,37.09,31.43,148.39,49.87,106.22,104.11,102.98,44.61
111.0,111.0,-21.57,-0.38,Animal 1_4hrs_005,48.22,140.63,159.8,97.88,228.71,109.47,80.95,77.83
111.0,111.0,-17.53,-0.31,Animal 1_4hrs_005,69.4,125.27,163.78,152.98,178.49,100.09,84.08,74.45
111.0,111.0,-29.36,-0.51,Animal 1_4hrs_006,28.37,142.7,177.37,69.42,112.2,104.59,109.6,46.13
111.0,111.0,16.54,0.29,Animal 1_4hrs_006,30.13,70.04,169.63,56.79,83.6,90.55,100.54,37.69
111.0,111.0,32.71,0.57,Animal 1_4hrs_006,1.17,37.26,217.27,3.88,119.58,109.39,104.97,45.85
111.0,111.0,15.7,0.27,Animal 1_4hrs_007,42.9,92.32,191.53,52.73,169.87,116.48,105.58,52.81
111.0,111.0,28.9,0.5,Animal 1_4hrs_007,37.31,50.64,192.46,47.11,352.92,103.65,96.44,93.08
111.0,111.0,22.56,0.39,Animal 1_4hrs_007,48.92,83.23,185.61,90.41,139.58,114.24,110.97,51.27
111.0,111.0,10.45,0.18,Animal 1_4hrs_008,54.83,89.19,193.23,91.69,200.46,103.09,117.81,68.01
111.0,111.0,34.64,0.6,Animal 1_4hrs_008,49.39,45.19,189.13,105.26,235.64,95.45,116.38,78.67
111.0,111.0,3.96,0.07,Animal 1_4hrs_008,39.63,90.71,180.95,47.59,130.38,96.07,103.47,51.02
111.0,111.0,34.99,0.61,Animal 1_4hrs_009,88.74,52.71,176.21,166.72,244.65,107.12,98.47,90.25
111.0,111.0,-14.35,-0.25,Animal 1_4hrs_009,10.6,131.03,174.82,16.28,111.89,116.57,118.26,43.06
111.0,111.0,-20.8,-0.36,Animal 1_4hrs_009,46.28,127.96,172.83,48.82,167.61,97.11,91.61,59.06
111.0,111.0,46.44,0.81,Animal 1_4hrs_009,1.91,1.8,197.21,9.87,165.79,108.01,96.22,55.48
111.0,111.0,21.99,0.38,Animal 1_4hrs_010,40.51,67.04,206.39,49.17,270.23,103.77,115.47,72.46
111.0,111.0,27.18,0.47,Animal 1_4hrs_010,68.36,71.53,169.17,85.92,169.0,107.64,98.84,86.16
111.0,111.0,38.84,0.68,Animal 1_4hrs_010,5.17,51.69,198.49,20.4,77.87,133.41,96.97,46.05
111.0,111.0,-19.35,-0.34,Animal 1_4hrs_010,36.9,130.27,169.52,46.18,115.79,105.97,100.31,43.67
111.0,111.0,-25.32,-0.44,Animal 1_4hrs_011,27.45,137.82,185.14,76.36,55.1,94.4,93.34,64.62
111.0,111.0,21.97,0.38,Animal 1_4hrs_011,52.17,59.83,197.21,81.58,261.44,95.0,110.01,110.3
111.0,111.0,5.61,0.1,Animal 1_4hrs_011,30.5,113.43,162.56,51.4,116.2,120.46,90.99,45.96
111.0,111.0,-13.2,-0.23,Animal 1_4hrs_011,65.51,125.79,193.58,74.56,102.21,106.26,110.34,42.02
111.0,111.0,-101.65,-1.77,Animal 1_4hrs_011,152.66,162.18,88.19,181.05,107.81,101.4,100.72,47.03
111.0,111.0,12.43,0.22,Animal 1_4hrs_012,33.24,100.86,181.95,44.35,115.54,116.36,111.66,43.06
111.0,111.0,-3.86,-0.07,Animal 1_4hrs_012,55.92,109.77,195.18,63.17,102.93,104.5,117.06,39.97
111.0,111.0,6.64,0.12,Animal 1_4hrs_012,35.13,91.24,174.0,39.11,125.89,99.35,104.39,47.25
111.0,111.0,-37.8,-0.66,Animal 1_4hrs_012,47.19,147.53,167.99,52.22,124.71,110.7,120.51,44.06
111.0,111.0,33.06,0.58,Animal 1_4hrs_013,29.85,58.21,192.42,57.08,112.31,107.34,116.92,43.15
111.0,111.0,31.38,0.55,Animal 1_4hrs_013,47.96,65.43,173.28,69.39,161.56,105.36,107.81,58.09
111.0,111.0,4.31,0.08,Animal 1_4hrs_014,32.03,95.28,170.88,65.76,101.69,100.45,102.34,41.15
111.0,111.0,-20.33,-0.35,Animal 1_4hrs_014,55.39,140.83,177.14,53.42,122.64,115.33,108.33,45.05
111.0,111.0,6.21,0.11,Animal 1_4hrs_014,8.48,107.82,206.21,22.31,156.94,116.58,125.7,65.42
111.0,111.0,7.03,0.12,Animal 1_4hrs_014,56.85,87.49,188.52,74.23,98.86,95.99,119.66,43.87
111.0,111.0,14.03,0.24,Animal 1_4hrs_015,0.23,75.15,205.4,1.63,165.43,93.86,130.5,56.8
85.0,111.0,27.35,0.48,Animal 1_4hrs_015,48.44,65.34,176.82,45.83,112.74,98.97,111.81,41.96
111.0,111.0,15.53,0.27,Animal 1_4hrs_016,39.1,82.9,181.39,65.58,122.36,103.49,107.29,43.14
111.0,111.0,30.12,0.53,Animal 1_4hrs_016,41.63,64.55,182.89,53.41,165.31,109.62,105.22,53.24
111.0,111.0,-10.31,-0.18,Animal 1_4hrs_016,42.18,88.75,184.06,79.22,109.32,75.76,112.62,49.43
111.0,111.0,34.18,0.6,Animal 1_4hrs_016,0.36,52.45,180.45,2.51,77.17,103.94,104.65,34.23
111.0,111.0,-65.44,-1.14,Animal 1_4hrs_016,59.87,190.11,158.31,76.54,42.0,111.97,122.61,38.96
111.0,111.0,-26.59,-0.46,Animal 1_4hrs_017,52.64,164.87,193.47,81.72,309.22,123.44,110.71,84.75
111.0,111.0,25.85,0.45,Animal 1_4hrs_017,55.39,77.26,180.94,101.38,113.9,107.22,119.1,42.11
111.0,111.0,60.81,1.06,Animal 1_4hrs_017,48.01,21.67,156.54,78.03,171.72,98.69,113.5,57.86
111.0,111.0,-10.88,-0.19,Animal 1_4hrs_017,29.52,118.57,199.8,46.04,112.25,103.56,121.75,44.08
111.0,111.0,-113.46,-1.98,Animal 1_4hrs_018,37.27,169.21,78.87,55.89,126.94,117.21,101.44,51.13
111.0,111.0,17.58,0.31,Animal 1_4hrs_018,43.44,70.53,189.09,51.96,71.02,100.47,94.62,34.51
111.0,111.0,15.0,0.26,Animal 1_4hrs_018,54.41,71.75,199.86,63.74,231.67,98.07,101.65,74.86
111.0,111.0,-19.35,-0.34,Animal 1_4hrs_018,69.23,117.55,178.6,70.07,139.47,92.61,107.58,51.62
111.0,111.0,59.39,1.04,Animal 1_4hrs_019,36.0,72.28,143.15,33.39,54.86,118.32,115.91,31.8
111.0,111.0,29.09,0.51,Animal 1_4hrs_019,44.07,79.05,197.19,53.83,136.08,125.54,113.62,49.0
111.0,111.0,-135.46,-2.36,Animal 1_4hrs_019,53.26,139.85,53.57,69.84,196.43,104.65,89.35,58.3
111.0,111.0,-44.69,-0.78,Animal 1_4hrs_019,36.72,166.86,156.15,35.32,110.64,107.2,95.83,43.56
111.0,111.0,31.14,0.54,Animal 1_4hrs_022,82.5,48.86,180.83,109.68,145.74,88.97,114.44,67.44
111.0,111.0,58.57,1.02,Animal 1_4hrs_023,165.02,54.86,128.45,160.22,285.07,70.6,118.83,71.76
111.0,111.0,95.15,1.66,Animal 1_4hrs_025,3.03,3.83,83.52,12.03,85.79,101.43,92.32,49.02
111.0,111.0,-9.76,-0.17,Animal 1_4hrs_025,63.27,124.31,170.99,111.01,132.85,111.06,93.93,49.36
111.0,111.0,54.13,0.94,Animal 1_4hrs_025,55.87,32.46,143.81,70.03,136.67,98.34,96.18,48.19
111.0,111.0,-12.54,-0.22,Animal 1_4hrs_025,38.93,120.5,195.81,48.15,109.23,100.67,106.61,44.05
111.0,111.0,8.03,0.14,Animal 1_4hrs_025,58.32,63.89,172.18,41.52,120.22,75.65,88.81,52.74
111.0,111.0,-8.4,-0.15,Animal 1_4hrs_025,77.93,116.52,188.86,50.39,115.31,104.87,109.99,43.49
111.0,111.0,62.54,1.09,Animal 1_4hrs_027,98.58,63.76,147.54,138.92,55.81,138.3,108.8,31.73
111.0,111.0,18.52,0.32,Animal 1_4hrs_027,20.38,81.4,165.55,31.85,139.36,102.51,102.49,52.82
111.0,111.0,-61.91,-1.08,Animal 1_4hrs_027,78.76,178.81,164.64,95.47,176.79,81.05,112.48,99.63
111.0,111.0,-16.87,-0.29,Animal 1_4hrs_027,71.79,121.86,175.4,111.43,234.43,100.08,103.59,67.33
111.0,111.0,29.01,0.51,Animal 1_4hrs_028,68.67,74.1,180.88,98.49,187.14,114.04,108.85,57.66
111.0,111.0,-23.83,-0.42,Animal 1_4hrs_028,24.45,138.08,175.72,34.97,78.15,111.9,116.45,34.4
111.0,111.0,66.39,1.16,Animal 1_4hrs_028,33.07,29.19,133.23,39.75,136.24,104.59,100.27,48.28
111.0,111.0,-17.32,-0.3,Animal 1_4hrs_028,113.82,147.59,136.32,208.99,146.7,139.37,109.95,63.76
111.0,111.0,16.09,0.28,Animal 1_4hrs_029,48.15,83.53,187.06,81.08,102.06,106.66,106.86,50.92
111.0,111.0,38.09,0.66,Animal 1_4hrs_029,40.85,53.69,172.58,91.91,134.72,104.05,108.32,46.48
111.0,111.0,32.95,0.58,Animal 1_4hrs_029,45.68,80.75,137.36,75.76,97.34,111.39,90.07,38.19
111.0,111.0,16.39,0.29,Animal 1_4hrs_030,71.16,87.45,169.12,179.87,77.54,107.33,101.52,51.53
111.0,111.0,5.71,0.1,Animal 1_4hrs_030,0.89,100.45,207.84,4.79,107.36,110.32,109.11,42.07
111.0,111.0,19.05,0.33,Animal 1_4hrs_030,57.24,50.34,178.44,118.99,193.1,74.86,107.42,64.99
111.0,111.0,53.27,0.93,Animal 1_4hrs_030,20.51,47.72,150.98,42.67,74.5,102.47,110.13,46.5
111.0,111.0,-33.87,-0.59,Animal 1_4hrs_031,63.88,172.22,180.39,110.41,298.21,114.0,93.64,74.81
111.0,111.0,-32.48,-0.57,Animal 1_4hrs_031,49.36,154.95,156.89,101.19,144.42,115.88,95.52,57.66
111.0,111.0,-18.48,-0.32,Animal 1_4hrs_031,27.82,124.38,186.62,67.12,129.39,98.96,110.58,53.33
111.0,111.0,61.83,1.08,Animal 1_4hrs_031,30.09,71.7,125.11,41.21,69.37,121.52,98.43,43.02
111.0,111.0,36.05,0.63,Animal 1_4hrs_032,47.4,83.89,159.55,65.67,125.03,126.82,100.58,44.5
111.0,111.0,17.32,0.3,Animal 1_4hrs_032,62.52,68.56,155.84,116.03,124.03,88.78,91.0,50.83
111.0,111.0,-75.41,-1.32,Animal 1_4hrs_032,54.91,192.17,125.61,125.23,309.04,92.35,99.62,97.72
111.0,111.0,53.06,0.93,Animal 1_4hrs_032,53.7,45.22,167.14,110.98,76.83,126.02,106.39,39.2
111.0,111.0,-9.36,-0.16,Animal 1_4hrs_033,26.84,147.33,195.11,48.65,126.73,129.02,84.01,49.0
111.0,111.0,6.5,0.11,Animal 1_4hrs_033,0.12,71.6,216.1,1.02,129.54,88.36,68.87,76.55
111.0,111.0,26.16,0.46,Animal 1_4hrs_033,46.75,61.46,186.79,51.11,112.56,97.98,112.47,41.32
111.0,111.0,7.87,0.14,Animal 1_4hrs_034,15.84,93.18,159.96,26.17,88.27,101.2,101.93,41.99
111.0,111.0,51.3,0.9,Animal 1_4hrs_034,37.43,44.44,146.7,60.45,144.37,95.76,105.59,49.23
111.0,111.0,17.05,0.3,Animal 1_4hrs_035,55.07,88.69,172.65,62.01,148.03,108.56,107.88,53.34
111.0,111.0,33.19,0.58,Animal 1_4hrs_035,59.52,67.51,185.95,86.33,223.0,109.58,121.64,65.06
111.0,111.0,10.5,0.18,Animal 1_4hrs_035,59.77,83.23,141.24,84.41,158.86,94.4,80.98,51.86
111.0,111.0,29.61,0.52,Animal 1_4hrs_036,88.41,71.15,165.07,171.4,200.84,109.52,97.53,64.11
111.0,111.0,-5.91,-0.1,Animal 1_4hrs_036,64.78,99.95,185.22,91.86,182.7,91.66,105.14,59.43
111.0,111.0,-143.69,-2.51,Animal 1_4hrs_037,31.17,139.44,47.93,54.88,129.0,97.55,104.92,46.51
111.0,111.0,-136.88,-2.39,Animal 1_4hrs_037,11.29,175.05,44.08,16.28,3.24,125.5,97.0,20.27
111.0,111.0,43.43,0.76,Animal 1_4hrs_037,60.71,27.35,176.36,69.49,301.29,85.95,114.46,96.14
111.0,111.0,28.78,0.5,Animal 1_4hrs_037,30.84,56.98,169.89,48.88,140.43,94.54,101.53,64.3
96.0,111.0,23.03,0.4,Animal 1_4hrs_037,26.12,82.76,151.19,34.62,99.49,110.62,85.65,39.37
111.0,111.0,6.69,0.12,Animal 1_4hrs_038,49.54,94.39,187.17,90.49,119.74,102.67,116.53,43.53
111.0,111.0,-19.74,-0.34,Animal 1_4hrs_038,11.84,128.17,149.06,25.66,71.69,110.29,99.23,32.84
111.0,111.0,-17.39,-0.3,Animal 1_4hrs_038,51.37,128.96,184.65,98.17,158.37,102.27,99.47,89.73
111.0,111.0,-35.16,-0.61,Animal 1_4hrs_038,72.85,173.59,182.39,107.11,199.35,121.04,107.8,95.38
79.0,111.0,-22.16,-0.39,Animal 1_4hrs_039,32.73,78.53,167.76,64.05,109.35,55.61,111.46,42.75
111.0,111.0,34.08,0.59,Animal 1_4hrs_039,55.94,59.51,170.62,96.87,99.7,100.4,110.17,42.71
111.0,111.0,4.0,0.07,Animal 1_4hrs_039,33.28,84.46,201.74,39.67,186.3,92.0,93.75,88.17
111.0,111.0,10.57,0.18,Animal 1_4hrs_039,53.57,99.07,175.73,96.66,120.24,112.49,103.82,43.3
111.0,111.0,-21.41,-0.37,Animal 1_4hrs_040,31.52,134.46,171.42,47.94,125.52,108.22,104.5,45.14
111.0,111.0,-41.64,-0.73,Animal 1_4hrs_040,71.29,173.56,155.66,114.2,169.71,119.15,94.45,53.5
111.0,111.0,-29.6,-0.52,Animal 1_4hrs_040,62.89,154.35,183.85,135.24,224.8,116.03,116.39,58.78
111.0,111.0,57.57,1.0,Animal 1_4hrs_040,73.05,55.87,163.58,99.83,202.62,114.4,126.39,55.28
111.0,111.0,7.89,0.14,Animal 1_4hrs_041,80.18,107.66,179.13,134.67,202.45,116.93,112.24,63.59
111.0,111.0,30.48,0.53,Animal 1_4hrs_041,2.23,51.39,188.68,8.88,83.85,101.14,104.17,44.05
111.0,111.0,-3.02,-0.05,Animal 1_4hrs_041,62.88,118.38,176.25,128.75,153.11,114.73,107.02,55.6
111.0,111.0,35.69,0.62,Animal 1_4hrs_042,41.02,83.7,167.15,65.57,119.49,123.21,112.13,44.53
111.0,111.0,72.55,1.27,Animal 1_4hrs_042,52.13,40.78,117.31,38.74,69.67,105.19,97.06,32.73
111.0,111.0,-42.4,-0.74,Animal 1_4hrs_042,56.13,121.58,121.61,108.9,123.17,85.21,81.78,49.45
111.0,111.0,-15.57,-0.27,Animal 1_4hrs_043,28.26,131.09,168.6,39.53,104.15,112.5,101.9,40.66
111.0,111.0,-13.21,-0.23,Animal 1_4hrs_043,48.78,123.77,180.82,66.7,113.23,106.27,106.23,42.18
111.0,111.0,-23.99,-0.42,Animal 1_4hrs_044,24.51,136.16,173.3,42.61,168.8,102.92,98.62,64.39
111.0,111.0,-35.06,-0.61,Animal 1_4hrs_044,38.4,158.37,164.76,59.97,120.34,116.11,104.55,52.75
111.0,111.0,7.12,0.12,Animal 1_4hrs_044,38.04,107.72,174.62,49.54,90.2,116.43,104.97,45.07
111.0,111.0,7.1,0.12,Animal 1_4hrs_044,73.97,99.57,169.26,115.33,138.36,110.42,82.16,50.53
111.0,111.0,6.25,0.11,Animal 1_4hrs_044,41.05,93.23,180.06,64.84,155.52,102.37,96.61,66.03
111.0,111.0,-4.35,-0.08,Animal 1_4hrs_044,62.16,87.62,190.29,84.82,68.95,82.04,116.94,36.44
111.0,111.0,7.97,0.14,Animal 1_4hrs_045,43.1,106.63,189.93,56.46,156.72,118.22,107.18,64.81
111.0,111.0,37.77,0.66,Animal 1_4hrs_045,67.32,80.64,188.36,88.27,70.49,141.69,109.58,35.37
111.0,111.0,60.86,1.06,Animal 1_4hrs_045,66.45,40.45,133.87,81.9,99.14,111.06,94.5,50.96
111.0,111.0,-26.39,-0.46,Animal 1_4hrs_046,41.4,151.38,168.66,60.54,106.28,116.48,98.33,43.51
111.0,111.0,-21.2,-0.37,Animal 1_4hrs_046,31.14,126.26,166.29,76.45,144.35,104.54,110.3,50.1
111.0,111.0,12.48,0.22,Animal 1_4hrs_046,38.85,99.28,186.07,98.15,100.99,115.82,111.37,44.79
111.0,111.0,-8.74,-0.15,Animal 1_4hrs_046,36.33,115.47,188.45,68.09,154.71,100.93,93.84,72.6
111.0,111.0,9.51,0.17,Animal 1_4hrs_047,54.72,87.14,191.68,129.12,186.64,99.55,117.55,60.49
111.0,111.0,-54.12,-0.94,Animal 1_4hrs_047,98.6,173.92,142.73,96.38,155.01,119.55,103.41,55.54
111.0,111.0,47.54,0.83,Animal 1_4hrs_048,58.93,41.87,173.84,95.59,143.15,116.49,105.56,69.45
111.0,111.0,5.14,0.09,Animal 1_4hrs_048,32.93,92.96,178.83,58.4,147.35,99.6,105.01,48.15
111.0,111.0,-5.8,-0.1,Animal 1_4hrs_048,44.38,108.64,197.2,59.32,197.49,102.26,134.35,70.3
111.0,111.0,-45.07,-0.79,Animal 1_4hrs_048,45.89,162.84,166.29,104.75,105.99,111.4,114.98,44.32
111.0,111.0,-2.62,-0.05,Animal 1_4hrs_048,82.36,125.39,175.93,104.28,84.09,121.85,98.82,40.53
111.0,111.0,22.93,0.4,Animal 1_4hrs_049,71.8,103.56,181.13,103.0,86.27,133.84,109.54,38.73
111.0,111.0,34.49,0.6,Animal 1_4hrs_049,59.05,42.86,176.24,106.22,153.93,90.67,106.66,57.23
111.0,111.0,21.08,0.37,Animal 1_4hrs_049,61.11,63.13,173.02,95.02,300.86,95.34,89.43,78.99
111.0,111.0,21.81,0.38,Animal 1_4hrs_050,66.18,69.39,190.24,94.64,235.92,102.69,107.02,70.32
111.0,111.0,26.31,0.46,Animal 1_4hrs_050,136.92,77.37,167.03,178.56,178.35,101.99,117.23,92.21
111.0,111.0,47.61,0.83,Animal 1_4hrs_050,56.49,66.35,139.22,72.14,83.01,106.98,102.13,39.03
111.0,111.0,9.65,0.17,Animal 1_4hrs_050,54.88,85.28,187.29,68.29,195.75,100.07,100.33,79.73
111.0,111.0,-71.12,-1.24,Animal 1_4hrs_052,52.42,178.18,147.95,61.71,71.98,79.97,114.35,37.06
111.0,111.0,6.59,0.12,Animal 1_4hrs_052,42.76,104.6,190.55,74.59,130.56,113.6,112.65,48.87
111.0,111.0,-100.28,-1.75,Animal 1_4hrs_052,29.54,177.79,94.58,34.14,90.49,117.51,105.51,37.81
111.0,111.0,-46.17,-0.81,Animal 1_4hrs_053,70.39,155.38,149.9,91.65,84.56,112.82,109.04,35.72
111.0,111.0,8.59,0.15,Animal 1_4hrs_053,67.14,81.71,179.64,128.23,177.15,89.28,129.48,80.15
111.0,111.0,11.63,0.2,Animal 1_4hrs_054,28.82,82.31,194.78,56.93,93.6,98.09,118.11,37.83
111.0,111.0,-17.09,-0.3,Animal 1_4hrs_054,23.63,170.19,199.62,50.57,121.08,140.18,102.0,42.53
111.0,111.0,50.37,0.88,Animal 1_4hrs_054,149.86,88.05,147.22,158.84,113.55,121.59,119.44,63.01
